,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
4,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
7,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
8,247,246,255,141,66,61,73,134,182,207,232,244,255,255,250,255,255,255,255,255,253,247,251,255,255,255,255,255
9,255,255,207,45,0,3,0,3,0,24,44,82,114,140,184,209,225,244,255,255,254,255,255,249,255,255,255,255
10,228,255,240,129,65,27,18,5,0,11,0,0,2,0,12,0,35,39,57,99,159,215,244,251,255,255,255,255
11,255,255,247,248,255,242,186,47,0,6,23,3,0,0,14,11,0,4,15,4,0,13,138,255,255,255,255,255
12,244,255,255,255,243,255,255,75,0,47,197,186,100,8,0,44,63,37,26,40,63,105,185,255,255,255,255,255
13,255,253,255,255,239,252,255,95,1,16,227,252,142,9,16,187,253,251,249,250,255,255,255,250,255,255,255,255
14,255,242,246,255,255,249,247,116,3,0,197,255,157,0,0,165,248,255,255,245,245,255,255,253,255,255,255,255
15,248,255,254,241,255,255,250,130,5,0,181,250,163,0,9,153,255,255,255,255,255,252,251,255,255,255,255,255
16,254,254,252,255,255,249,254,155,5,2,151,252,186,0,0,152,255,255,255,255,255,255,255,255,255,255,255,255
17,255,254,252,255,255,250,255,168,0,0,126,255,171,15,0,147,255,255,255,255,255,255,255,255,255,255,255,255
18,255,254,253,253,255,252,255,185,0,6,121,255,175,10,0,137,255,255,255,255,255,255,255,255,255,255,255,255
19,255,253,255,252,255,251,255,198,4,0,116,248,211,4,3,168,255,255,255,255,255,255,255,255,255,255,255,255
20,254,252,255,252,255,250,252,209,13,0,109,251,239,21,0,190,255,255,255,255,255,255,255,255,255,255,255,255
21,254,251,255,251,255,250,250,223,21,0,102,255,246,96,40,212,255,255,255,255,255,255,255,255,255,255,255,255
22,255,251,255,248,255,251,252,240,45,0,115,255,254,206,162,255,255,255,255,255,255,255,255,255,255,255,255,255
23,255,251,255,245,255,253,255,253,121,21,167,251,255,255,243,254,255,255,255,255,255,255,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,234,233,240,251,255,252,252,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,251,250,253,255,255,255,254,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,253,252,253,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,254,253,254,253,252,253,254,255,255,255,255,255,255,255,255,255,255,255,255
