,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,255,255,255,242,255,255,255,247,255,255,255,255,255,255,255,255,255,255,255,255
1,255,255,255,255,255,255,255,255,248,255,255,255,245,251,255,255,255,255,255,255,255,255,255,255,255,255,255,255
2,255,255,255,255,255,255,255,255,255,230,221,255,251,253,251,255,255,255,255,255,255,255,255,255,255,255,255,255
3,255,255,255,255,255,255,255,255,211,85,70,187,255,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255
4,255,255,255,255,255,255,255,255,154,0,0,121,255,251,255,251,255,255,255,255,255,255,255,255,255,255,255,255
5,255,255,255,255,255,255,255,255,137,0,8,114,255,246,255,252,255,255,255,255,255,255,255,255,255,255,255,255
6,255,255,255,255,255,255,255,255,111,0,6,113,255,253,255,255,255,255,255,255,255,255,255,255,255,255,255,255
7,255,255,255,255,255,255,255,255,128,8,0,121,255,255,241,253,255,255,255,255,255,255,255,255,255,255,255,255
8,255,255,255,255,255,255,255,255,120,0,9,99,210,228,249,255,253,252,237,255,252,255,255,252,255,255,255,255
9,255,255,255,255,255,255,255,255,135,10,1,4,25,11,58,109,224,255,255,255,255,251,239,255,255,255,255,255
10,255,255,255,255,255,255,255,255,121,0,0,0,19,0,1,20,93,220,253,255,255,255,248,254,255,255,255,255
11,255,255,255,255,255,255,255,255,128,3,2,1,37,42,63,89,210,255,255,255,233,255,255,253,255,255,255,255
12,255,255,255,255,255,255,255,255,137,0,1,50,169,231,246,252,254,249,235,255,255,254,251,247,255,255,255,255
13,255,255,255,255,255,255,255,255,143,7,9,0,13,21,35,76,168,254,254,253,255,255,242,255,255,255,255,255
14,255,255,255,255,255,255,255,255,133,0,12,0,20,3,0,3,34,194,251,255,255,255,254,249,255,255,255,255
15,255,255,255,255,255,255,255,255,154,3,9,0,29,47,65,122,205,248,255,255,240,254,255,255,255,255,255,255
16,255,255,255,255,255,255,255,255,174,0,0,99,241,228,255,255,255,255,255,255,255,255,255,255,255,255,255,255
17,255,255,255,255,255,255,255,255,183,1,3,90,255,255,255,245,255,255,255,255,255,255,255,255,255,255,255,255
18,255,255,255,255,255,255,255,255,208,20,6,99,255,255,255,248,255,255,255,255,255,255,255,255,255,255,255,255
19,255,255,255,255,255,255,255,255,240,54,0,119,255,248,253,255,255,255,255,255,255,255,255,255,255,255,255,255
20,255,255,255,255,255,255,255,255,255,124,6,158,255,255,255,250,255,255,255,255,255,255,255,255,255,255,255,255
21,255,255,255,255,255,255,255,255,255,224,131,224,250,251,255,250,255,255,255,255,255,255,255,255,255,255,255,255
22,255,255,255,255,255,255,255,255,251,255,243,255,250,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255
23,255,255,255,255,255,255,255,255,252,246,255,243,255,255,249,255,255,255,255,255,255,255,255,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
